Time,Talign,B,Location,Source,Dataset ,Notes,Species,Interval,Relative,DensityCon,Full_census,Census_keep,Census_notes,Time_collected,Dead_trees
1660,1660,2.507836991,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1680,1680,2.257053292,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1700,1700,2.507836991,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1720,1720,2.257053292,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1740,1740,2.257053292,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1760,1760,3.510971787,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1780,1780,3.260188088,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1800,1800,7.021943574,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1820,1820,8.526645768,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1840,1840,15.54858934,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1860,1860,13.79310345,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1880,1880,22.06896552,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1900,1900,29.59247649,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1920,1920,57.93103448,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1940,1940,65.70532915,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1960,1960,45.39184953,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1980,1980,74.73354232,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,9,Year indicates beginning of interval (1900=1900-1919),PiEd,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1480,1480,4.146341463,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1500,1500,1.707317073,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1520,1520,2.195121951,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1540,1540,2.926829268,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1560,1560,3.414634146,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1580,1580,1.219512195,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1600,1600,4.146341463,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1620,1620,2.682926829,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1640,1640,3.902439024,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1660,1660,4.87804878,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1680,1680,5.853658537,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1700,1700,5.365853659,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1720,1720,5.365853659,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1740,1740,5.365853659,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1760,1760,4.87804878,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1780,1780,4.390243902,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1800,1800,8.780487805,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1820,1820,5.853658537,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1840,1840,6.829268293,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1860,1860,7.317073171,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1880,1880,12.43902439,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1900,1900,13.41463415,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1920,1920,9.756097561,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1940,1940,16.58536585,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1960,1960,11.95121951,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut. 1562 trees cored total across both specie. Density counts total 536 so Dense conversion is 2.9,2002,n
1980,1980,9.268292683,"Uncompahgre Plateau, CO",Shinneman and Baker 2009,10,Year indicates beginning of interval (1900=1900-1919),JuOs,20,1,2.9,y,y,Trees >5cm diam cored <5cm diam were cut,2002,n
1500,1500,0.646554169,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1520,1520,1.077212179,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1540,1540,0.630673891,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1560,1560,0,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1580,1580,1.053391763,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1600,1600,1.922647923,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1620,1620,0,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1640,1640,1.467791394,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1660,1660,2.994944778,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1680,1680,2.987004639,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1700,1700,3.8562608,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1720,1720,5.822012334,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1740,1740,5.375474045,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
1760,1760,4.051739458,"Anderson Mesa, AZ",Landis and Bailey 2005,11,Basalt Soil,JuOs,20,1,2.34,y,y,"if large number of pinyon seedlings were present they were lumped into youngest size class. All others were cut. Plot area is 2.34 ha, values reported are per ha, so density coversion is 2.34",2002,"Recent dead yes, occurred year after a bark beetle mortality event. Unclear if old dead were included"
